1710384183097,120.8086296,30.8104140,30.81
1710384184100,120.8086287,30.8104142,30.81
1710384185103,120.8086277,30.8104144,30.81
1710384186106,120.8086268,30.8104146,30.81
1710384187109,120.8086260,30.8104148,30.81
1710384188112,120.8086251,30.8104149,30.81
1710384189115,120.8086243,30.8104151,30.81
1710384190118,120.8086234,30.8104153,30.81
1710384191121,120.8086226,30.8104156,30.81
1710384192124,120.8086215,30.8104158,30.81
1710384193127,120.8086203,30.8104158,30.81
1710384194130,120.8086191,30.8104159,30.81
1710384195133,120.8086178,30.8104160,30.81
1710384196136,120.8086165,30.8104162,30.81
1710384197139,120.8086147,30.8104173,30.81
1710384198142,120.8086123,30.8104196,30.81
1710384199145,120.8086097,30.8104231,30.81
1710384200148,120.8086075,30.8104276,30.81
1710384201151,120.8086061,30.8104325,30.81
1710384202154,120.8086058,30.8104378,30.81
1710384203157,120.8086082,30.8104400,30.81
1710384204160,120.8086118,30.8104412,30.81
1710384205163,120.8086157,30.8104434,30.81
1710384206166,120.8086204,30.8104469,30.81
1710384207169,120.8086259,30.8104516,30.81
1710384208172,120.8086326,30.8104568,30.81
1710384209175,120.8086408,30.8104621,30.81
1710384210178,120.8086505,30.8104668,30.81
1710384211181,120.8086608,30.8104702,30.81
1710384212184,120.8086713,30.8104719,30.81
1710384213187,120.8086817,30.8104715,30.81
1710384214190,120.8086913,30.8104692,30.81
1710384215193,120.8087004,30.8104651,30.81
1710384216196,120.8087090,30.8104599,30.81
1710384217199,120.8087173,30.8104538,30.81
1710384218202,120.8087273,30.8104455,30.81
1710384219205,120.8087340,30.8104394,30.81
1710384220208,120.8087424,30.8104311,30.81
1710384221211,120.8087520,30.8104201,30.81
1710384222214,120.8087590,30.8104097,30.81
1710384223217,120.8087652,30.8103985,30.81
1710384224220,120.8087708,30.8103864,30.81
1710384225223,120.8087761,30.8103737,30.81
1710384226226,120.8087816,30.8103605,30.81
1710384227229,120.8087875,30.8103469,30.81
1710384228232,120.8087937,30.8103331,30.81
1710384229235,120.8088002,30.8103188,30.81
1710384230238,120.8088065,30.8103040,30.81
1710384231241,120.8088127,30.8102888,30.81
1710384232244,120.8088186,30.8102731,30.81
1710384233247,120.8088244,30.8102572,30.81
1710384234250,120.8088303,30.8102411,30.81
1710384235253,120.8088366,30.8102249,30.81
1710384236256,120.8088436,30.8102087,30.81
1710384237259,120.8088512,30.8101925,30.81
1710384238262,120.8088592,30.8101763,30.81
1710384239265,120.8088676,30.8101601,30.81
1710384240268,120.8088760,30.8101437,30.81
1710384241271,120.8088844,30.8101272,30.81
1710384242274,120.8088929,30.8101105,30.81
1710384243277,120.8089013,30.8100938,30.81
1710384244280,120.8089098,30.8100770,30.81
1710384245283,120.8089185,30.8100602,30.81
1710384246286,120.8089275,30.8100434,30.81
1710384247289,120.8089365,30.8100266,30.81
1710384248292,120.8089456,30.8100098,30.81
1710384249295,120.8089549,30.8099930,30.81
1710384250298,120.8089640,30.8099762,30.81
1710384251301,120.8089731,30.8099593,30.81
1710384252304,120.8089820,30.8099423,30.81
1710384253307,120.8089911,30.8099254,30.81
1710384254310,120.8090003,30.8099084,30.81
1710384255313,120.8090095,30.8098916,30.81
1710384256316,120.8090186,30.8098746,30.81
1710384257319,120.8090278,30.8098577,30.81
1710384258322,120.8090368,30.8098407,30.81
1710384259325,120.8090457,30.8098237,30.81
1710384260328,120.8090547,30.8098066,30.81
1710384261331,120.8090641,30.8097897,30.81
1710384262334,120.8090738,30.8097730,30.81
1710384263337,120.8090836,30.8097563,30.81
1710384264340,120.8090931,30.8097396,30.81
1710384265343,120.8091022,30.8097226,30.81
1710384266346,120.8091106,30.8097053,30.81
1710384267349,120.8091185,30.8096879,30.81
1710384268352,120.8091261,30.8096705,30.81
1710384269355,120.8091336,30.8096529,30.81
1710384270358,120.8091413,30.8096354,30.81
1710384271361,120.8091490,30.8096179,30.81
1710384272364,120.8091567,30.8096004,30.81
1710384273367,120.8091645,30.8095829,30.81
1710384274370,120.8091722,30.8095654,30.81
1710384275373,120.8091799,30.8095479,30.81
1710384276376,120.8091875,30.8095304,30.81
1710384277379,120.8091950,30.8095127,30.81
1710384278382,120.8092024,30.8094952,30.81
1710384279385,120.8092100,30.8094776,30.81
1710384280388,120.8092176,30.8094600,30.81
1710384281391,120.8092251,30.8094424,30.81
1710384282394,120.8092325,30.8094248,30.81
1710384283397,120.8092400,30.8094071,30.81
1710384284400,120.8092476,30.8093896,30.81
1710384285403,120.8092568,30.8093685,30.81
1710384286406,120.8092645,30.8093510,30.81
1710384287409,120.8092721,30.8093335,30.81
1710384288412,120.8092796,30.8093158,30.81
1710384289416,120.8092870,30.8092983,30.81
1710384290424,120.8092944,30.8092807,30.81
1710384291428,120.8093019,30.8092632,30.81
1710384292431,120.8093095,30.8092457,30.81
1710384293434,120.8093171,30.8092282,30.81
1710384294437,120.8093246,30.8092106,30.81
1710384295440,120.8093321,30.8091930,30.81
1710384296443,120.8093395,30.8091754,30.81
1710384297446,120.8093470,30.8091579,30.81
1710384298449,120.8093546,30.8091403,30.81
1710384299452,120.8093621,30.8091228,30.81
1710384300455,120.8093694,30.8091052,30.81
1710384301458,120.8093767,30.8090876,30.81
1710384302461,120.8093841,30.8090700,30.81
1710384303464,120.8093915,30.8090524,30.81
1710384304467,120.8093988,30.8090349,30.81
1710384305470,120.8094061,30.8090174,30.81
1710384306473,120.8094132,30.8089998,30.81
1710384307476,120.8094204,30.8089822,30.81
1710384308479,120.8094276,30.8089645,30.81
1710384309482,120.8094350,30.8089470,30.81
1710384310485,120.8094425,30.8089295,30.81
1710384311488,120.8094500,30.8089120,30.81
1710384312491,120.8094574,30.8088945,30.81
1710384313494,120.8094647,30.8088770,30.81
1710384314497,120.8094719,30.8088594,30.81
1710384315500,120.8094790,30.8088418,30.81
1710384316503,120.8094861,30.8088243,30.81
1710384317506,120.8094932,30.8088068,30.81
1710384318509,120.8095003,30.8087892,30.81
1710384319512,120.8095075,30.8087717,30.81
1710384320515,120.8095149,30.8087542,30.81
1710384321518,120.8095222,30.8087367,30.81
1710384322521,120.8095294,30.8087192,30.81
1710384323524,120.8095366,30.8087017,30.81
1710384324527,120.8095437,30.8086841,30.81
1710384325530,120.8095509,30.8086665,30.81
1710384326533,120.8095581,30.8086491,30.81
1710384327536,120.8095655,30.8086316,30.81
1710384328539,120.8095729,30.8086141,30.81
1710384329542,120.8095802,30.8085966,30.81
1710384330545,120.8095876,30.8085791,30.81
1710384331548,120.8095950,30.8085617,30.81
1710384332551,120.8096023,30.8085442,30.81
1710384333554,120.8096097,30.8085267,30.81
1710384334557,120.8096170,30.8085093,30.81
1710384335560,120.8096245,30.8084918,30.81
1710384336563,120.8096320,30.8084744,30.81
1710384337566,120.8096395,30.8084570,30.81
1710384338569,120.8096469,30.8084395,30.81
1710384339572,120.8096542,30.8084220,30.81
1710384340575,120.8096614,30.8084045,30.81
1710384341578,120.8096687,30.8083870,30.81
1710384342581,120.8096760,30.8083695,30.81
