1710385282689,120.8092537,30.8090849,1.13
1710385283692,120.8092536,30.8091029,1.08
1710385284695,120.8092537,30.8091210,0.93
1710385285698,120.8092536,30.8091391,0.88
1710385286701,120.8092535,30.8091571,0.95
1710385287704,120.8092534,30.8091753,1.12
1710385288707,120.8092534,30.8091934,1.12
1710385289710,120.8092534,30.8092114,0.97
1710385290713,120.8092534,30.8092295,0.82
1710385291716,120.8092534,30.8092476,0.76
1710385292719,120.8092533,30.8092658,0.74
1710385293722,120.8092531,30.8092838,0.77
1710385294725,120.8092530,30.8093020,0.82
1710385295728,120.8092529,30.8093201,0.89
1710385296731,120.8092528,30.8093382,0.97
1710385297734,120.8092527,30.8093562,0.88
1710385298737,120.8092527,30.8093743,0.75
1710385299740,120.8092525,30.8093924,0.63
1710385300743,120.8092522,30.8094104,0.63
1710385301746,120.8092519,30.8094285,0.74
1710385302749,120.8092515,30.8094465,1.04
1710385303752,120.8092511,30.8094644,1.39
1710385304755,120.8092508,30.8094824,1.80
1710385305758,120.8092505,30.8095004,2.10
1710385306761,120.8092505,30.8095183,2.30
1710385307764,120.8092505,30.8095363,2.36
1710385308767,120.8092506,30.8095541,2.42
1710385309770,120.8092507,30.8095720,2.42
1710385310773,120.8092509,30.8095899,2.36
1710385311776,120.8092511,30.8096077,2.30
1710385312779,120.8092514,30.8096256,2.25
1710385313782,120.8092516,30.8096436,2.38
1710385314785,120.8092519,30.8096615,2.56
